trial_num,direction,cue,response,rt,threshold,imagery_score,nystagmus,vel_post,vel_pre,source,id,direction_num,cue_num,imagery,participant,correct,logrt
46,L,L,1,16.355,-1.8,2,8.036,4.94,2.08,G072N13,12,1,1,congruent,72,1,2.7945336609903473
47,R,L,0,19.738,2.1,2,6.12,-1.16,-2.4,G072N13,12,-1,1,incongruent,72,1,2.9825457117498155
48,R,R,0,15.418,1.8,2,10.272,-1.79,-5.76,G072N13,12,-1,-1,congruent,72,1,2.73553565803707
49,L,R,1,20.441,-2.1,1,NA,NA,NA,G072N13,12,1,-1,incongruent,72,1,3.01754268781784
0,L,R,1,12.676,-1.5,2,6.216,5.07,7.38,G072N13,12,1,-1,incongruent,72,1,2.5397104418286744
1,R,R,0,10.2,1.2,2,9.072,-1.8,-0.5,G072N13,12,-1,-1,congruent,72,1,2.3223877202902252
2,L,R,0,13.924,-1.5,2,7.728,2.46,3.19,G072N13,12,1,-1,incongruent,72,0,2.6336139699491925
3,R,R,1,13.489,1.5,2,7.92,-5.99,-0.741,G072N13,12,-1,-1,congruent,72,0,2.6018745384875426
4,R,N,0,22.184,2.4,NA,7.632,-2.47,-6.14,G072N13,12,-1,0,neutral,72,1,3.099371308313477
5,L,L,1,19.27,-2.1,2,7.056,1.85,3.49,G072N13,12,1,1,congruent,72,1,2.958549482426275
6,L,L,1,11.201,-1.2,1,NA,NA,NA,G072N13,12,1,1,congruent,72,1,2.4160030600296025
7,L,R,1,26.629,-2.7,3,7.272,1.84,-0.007,G072N13,12,1,-1,incongruent,72,1,3.2820008474872644
8,L,R,1,19.285,-2.1,3,8.904,3.2,0.947,G072N13,12,1,-1,incongruent,72,1,2.959327591660191
9,L,L,1,15.933,-1.8,1,8.856,0.89,3.38,G072N13,12,1,1,congruent,72,1,2.768392430108372
10,R,L,0,12.012,1.2,1,7.872,-1.06,-1.59,G072N13,12,-1,1,incongruent,72,1,2.485906150121084
11,L,N,1,15.808,-1.8,NA,4.368,3.21,3.53,G072N13,12,1,0,neutral,72,1,2.760516141005512
12,L,N,1,24.66,-2.7,NA,7.656,5.51,6.52,G072N13,12,1,0,neutral,72,1,3.2051824977361982
13,L,R,1,20.316,-2.1,2,7.608,3.75,7.13,G072N13,12,1,-1,incongruent,72,1,3.0114087529389986
14,L,L,1,14.114,-1.5,1,NA,NA,NA,G072N13,12,1,1,congruent,72,1,2.6471672125786387
15,R,N,0,17.949,1.8,NA,NA,NA,NA,G072N13,12,-1,0,neutral,72,1,2.8875344030760046
16,L,L,1,15.949,-1.8,1,8.64,-2.28,-1.73,G072N13,12,1,1,congruent,72,1,2.769396131340617
17,L,L,1,17.215,-1.8,1,5.952,5.68,8.55,G072N13,12,1,1,congruent,72,1,2.8457810967904873
18,R,R,0,11.356,1.2,2,NA,NA,NA,G072N13,12,-1,-1,congruent,72,1,2.4297462386107247
19,L,N,1,16.621,-1.8,NA,7.8,4.57,5.69,G072N13,12,1,0,neutral,72,1,2.8106669560889728
20,R,L,0,10.122,1.2,1,NA,NA,NA,G072N13,12,-1,1,incongruent,72,1,2.3147112727918864
21,R,L,0,10.2,1.2,1,7.416,-2.01,0.239,G072N13,12,-1,1,incongruent,72,1,2.3223877202902252
22,R,R,0,16.183,1.8,2,8.496,-0.693,-5.4,G072N13,12,-1,-1,congruent,72,1,2.7839613085347485
23,L,R,1,16.246,-1.8,3,NA,NA,NA,G072N13,12,1,-1,incongruent,72,1,2.787846724628762
24,L,R,1,19.677,-2.1,2,8.4,0.968,6.27,G072N13,12,1,-1,incongruent,72,1,2.9794504409797082
25,L,L,1,27.081,-2.7,3,10.968,3.22,7.06,G072N13,12,1,1,congruent,72,1,3.2988323749841277
26,L,L,1,15.308,-1.8,2,7.272,2.24,6.25,G072N13,12,1,1,congruent,72,1,2.728375567563456
27,L,L,1,19.051,-2.1,2,6.12,0.704,2.72,G072N13,12,1,1,congruent,72,1,2.947119593633298
28,R,L,1,26.972,2.7,2,4.104,-3.25,NA,G072N13,12,-1,1,incongruent,72,0,3.2947992908723354
29,L,N,1,18.255,-2.1,NA,6.096,3.02,2.19,G072N13,12,1,0,neutral,72,1,2.9044390151076
30,R,R,0,25.175,2.7,1,9.072,-1.68,-10.3,G072N13,12,-1,-1,congruent,72,1,3.225851438604626
31,R,L,0,20.454,1.8,1,NA,NA,NA,G072N13,12,-1,1,incongruent,72,1,3.0181784623838213
32,L,R,1,10.185,-1.2,2,6.696,5.7,8.49,G072N13,12,1,-1,incongruent,72,1,2.320916049678769
33,R,N,0,18.253,2.1,NA,8.4,-3.1,-13.9,G072N13,12,-1,0,neutral,72,1,2.904329450080647
34,R,L,1,15.543,1.8,2,5.568,-1.92,-8.07,G072N13,12,-1,1,incongruent,72,0,2.7436103765007607
35,R,R,0,9.856,1.2,1,6.84,-4.42,-3.55,G072N13,12,-1,-1,congruent,72,1,2.2880804067911638
36,R,R,0,15.137,1.8,2,8.736,-0.942,-4.95,G072N13,12,-1,-1,congruent,72,1,2.7171420777804283
37,R,R,1,21.901,2.4,2,6.774,-2.73,-7.5,G072N13,12,-1,-1,congruent,72,0,3.0865322978804297
38,R,L,0,20.629,2.1,2,7.368,-1.3,-5.7,G072N13,12,-1,1,incongruent,72,1,3.0266978528108712
39,R,R,0,19.3,2.1,2,7.704,-3.98,-5.31,G072N13,12,-1,-1,congruent,72,1,2.9601050959108397
40,L,L,1,14.317,-1.5,1,9.672,-0.352,3.02,G072N13,12,1,1,congruent,72,1,2.6614476423781905
41,L,N,1,19.082,-2.1,NA,5.424,-0.67,7.47,G072N13,12,1,0,neutral,72,1,2.948745482329654
42,R,L,0,26.815,2.7,1,8.448,NA,-8.56,G072N13,12,-1,1,incongruent,72,1,3.2889614324348884
43,R,L,0,27.261,3,3,7.416,-6.13,-10.5,G072N13,12,-1,1,incongruent,72,1,3.3054571093813196
44,L,R,1,18.567,-2.1,1,NA,NA,NA,G072N13,12,1,-1,incongruent,72,1,2.9213858114253344
45,R,N,0,4.136,0.6,NA,NA,NA,NA,G072N13,12,-1,0,neutral,72,1,1.419729137206128
46,R,R,0,15.762,1.8,2,NA,NA,NA,G072N13,12,-1,-1,congruent,72,1,2.757601979931458
47,L,R,1,16.403,-1.8,1,7.272,NA,3.75,G072N13,12,1,-1,incongruent,72,1,2.7974642449303486
48,R,N,1,14.896,1.5,NA,8.52,-1.57,-1.26,G072N13,12,-1,0,neutral,72,0,2.7010927205347115
49,R,L,1,20.301,2.1,2,NA,NA,NA,G072N13,12,-1,1,incongruent,72,0,3.010670145918198
0,L,N,1,32.861,-3.3,NA,6.66,-0.554,5.74,G075N13,13,1,0,neutral,75,1,3.49228654428241
1,L,N,1,20.661,-2.1,NA,6.768,0.916,3.96,G075N13,13,1,0,neutral,75,1,3.028247865230671
2,R,L,1,19.943,2.1,1,8.472,-2.04,-3.93,G075N13,13,-1,1,incongruent,75,0,2.9928782045710847
3,L,N,1,16.527,-1.8,NA,3.36,4.88,2.35,G075N13,13,1,0,neutral,75,1,2.8049954071586893
4,L,L,1,11.013,-1.2,2,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.3990763931828067
5,L,R,0,17.778,-1.8,1,8.232,1.07,4.09,G075N13,13,1,-1,incongruent,75,0,2.8779617378194833
6,R,L,1,16.636,1.8,2,3.576,-5.46,-10,G075N13,13,-1,1,incongruent,75,0,2.8115690218806653
7,L,L,1,19.739,-2.1,2,5.616,1.62,0.98,G075N13,13,1,1,congruent,75,1,2.9825963741608503
8,L,R,0,18.675,-2.1,1,6.48,-0.963,2.22,G075N13,13,1,-1,incongruent,75,0,2.927185731018881
9,L,R,0,15.981,-1.8,1,10.536,1.75,1.07,G075N13,13,1,-1,incongruent,75,0,2.771400516602972
10,R,L,1,21.229,2.4,1,NA,NA,NA,G075N13,13,-1,1,incongruent,75,0,3.0553681714498646
11,L,R,1,3.048,-0.6,1,NA,NA,NA,G075N13,13,1,-1,incongruent,75,1,1.1144856378244
12,L,R,1,6.162,-0.9,2,NA,NA,NA,G075N13,13,1,-1,incongruent,75,1,1.8184014001744762
13,R,L,1,16.902,1.8,2,5.424,-0.801,-4.65,G075N13,13,-1,1,incongruent,75,0,2.8274319581222906
14,R,L,1,2.407,0.3,2,4.512,-2.39,0.447,G075N13,13,-1,1,incongruent,75,0,0.8783811588009349
15,R,R,0,16.246,1.8,2,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.787846724628762
16,R,R,0,17.856,1.8,2,4.464,0.003,-4.36,G075N13,13,-1,-1,congruent,75,1,2.8823395861989005
17,R,N,0,20.832,2.1,NA,4.152,-0.98,-4.97,G075N13,13,-1,0,neutral,75,1,3.0364902660261586
18,R,L,0,7.694,0.9,1,7.392,-3.46,-0.054,G075N13,13,-1,1,incongruent,75,1,2.040440804330103
19,R,R,0,16.309,1.8,2,8.16,1.08,-4.93,G075N13,13,-1,-1,congruent,75,1,2.791717102674781
20,R,N,0,13.255,1.5,NA,3.816,-2,-1.576,G075N13,13,-1,0,neutral,75,1,2.584374839740989
21,R,R,0,17.59,1.8,3,3,0.985,-3.99,G075N13,13,-1,-1,congruent,75,1,2.8673305587494666
22,L,N,1,20.176,-2.1,NA,10.776,2.24,2.34,G075N13,13,1,0,neutral,75,1,3.0044937792225634
23,R,N,1,16.839,1.8,NA,6.6,-3.39,-7.74,G075N13,13,-1,0,neutral,75,0,2.823697624628172
24,R,L,1,14.786,1.5,2,5.568,-1.71,-4.28,G075N13,13,-1,1,incongruent,75,0,2.6936807871349084
25,R,R,0,11.481,1.2,2,8.976,-1.32,-3.69,G075N13,13,-1,-1,congruent,75,1,2.4406934951116748
26,L,R,0,20.425,-2.1,2,NA,NA,NA,G075N13,13,1,-1,incongruent,75,0,3.0167596407460664
27,L,R,0,20.973,-2.1,2,10.368,-0.135,2.19,G075N13,13,1,-1,incongruent,75,0,3.0432358961979578
28,R,R,0,18.941,2.1,3,2.76,-2.27,-3.15,G075N13,13,-1,-1,congruent,75,1,2.9413288846746046
29,L,R,0,17.465,-1.8,2,9.432,1.31,0.477,G075N13,13,1,-1,incongruent,75,0,2.8601988782587955
30,L,R,0,17.043,-1.8,1,5.64,2.31,3.13,G075N13,13,1,-1,incongruent,75,0,2.8357395622430994
31,R,N,1,20.191,2.1,NA,3,-3.73,-4.03,G075N13,13,-1,0,neutral,75,0,3.005236960568237
32,R,R,0,16.449,1.8,2,7.608,-0.668,-0.994,G075N13,13,-1,-1,congruent,75,1,2.800264685090021
33,R,N,0,18.473,2.1,NA,3.168,-4.85,-2.92,G075N13,13,-1,0,neutral,75,1,2.9163102065765
34,R,R,0,9.606,1.2,1,7.032,-1.29,-1.51,G075N13,13,-1,-1,congruent,75,1,2.2623879032426326
35,L,L,1,8.208,-0.9,2,6.24,4.82,-0.582,G075N13,13,1,1,congruent,75,1,2.1051092884284137
36,L,L,1,9.762,-1.2,3,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.278497297464956
37,L,N,1,17.425,-1.8,NA,NA,NA,NA,G075N13,13,1,0,neutral,75,1,2.8579059566465874
38,L,L,1,7.599,-0.9,2,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.028016659687648
39,L,L,1,10.591,-1.2,2,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.360004583861532
40,L,L,1,15.035,-1.5,1,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.7103808164404923
41,L,L,1,10.966,-1.2,2,3.528,3.14,2.38,G075N13,13,1,1,congruent,75,1,2.394799576981857
42,L,R,0,13.082,-1.5,2,8.544,1.76,0.102,G075N13,13,1,-1,incongruent,75,0,2.571237239539021
43,L,L,1,12.785,-1.5,3,9.576,1.15,1.5,G075N13,13,1,1,congruent,75,1,2.54827260874315
44,L,L,1,12.223,-1.5,2,6.216,-0.527,-0.498,G075N13,13,1,1,congruent,75,1,2.503319422795126
45,R,R,0,15.918,1.8,2,7.08,-0.543,-2.72,G075N13,13,-1,-1,congruent,75,1,2.7674505443836575
46,R,R,1,9.2,1.2,1,4.44,-2.38,-2.32,G075N13,13,-1,-1,congruent,75,0,2.2192034840549946
47,R,L,1,13.926,1.5,2,5.28,-1.77,-2.48,G075N13,13,-1,1,incongruent,75,0,2.633757596520355
48,R,L,1,23.386,2.4,1,4.896,-2.23,-1.55,G075N13,13,-1,1,incongruent,75,0,3.1521375527181266
49,R,L,1,13.208,1.5,2,6.984,-2.51,-3.71,G075N13,13,-1,1,incongruent,75,0,2.580822706617827
0,L,N,0,16.324,-1.8,NA,10.84,1.82,1.92,G075N13,13,1,0,neutral,75,0,2.792636417543559
1,R,R,0,11.606,1.2,2,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.4515222057684167
2,R,N,0,13.301,1.5,NA,8.12,-2.13,-3.5,G075N13,13,-1,0,neutral,75,1,2.5878392203711593
3,R,R,0,10.559,1.2,3,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.3569785768243774
4,L,R,0,10.826,-1.2,2,6.78,0.592,0.326,G075N13,13,1,-1,incongruent,75,0,2.381950648374786
5,R,N,1,14.082,1.5,NA,8.02,-0.812,-2.16,G075N13,13,-1,0,neutral,75,0,2.6448973860969414
6,R,R,0,14.614,1.5,3,4.84,-1.51,-1.17,G075N13,13,-1,-1,congruent,75,1,2.681979973369026
7,R,N,0,16.558,1.8,NA,9.84,0.559,-0.833,G075N13,13,-1,0,neutral,75,1,2.806869368716614
8,R,R,0,15.403,1.8,2,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.734562295642321
9,R,N,1,20.269,2.1,NA,NA,NA,NA,G075N13,13,-1,0,neutral,75,0,3.0090926252558274
10,L,L,1,10.607,-1.2,2,7.44,-0.651,0.644,G075N13,13,1,1,congruent,75,1,2.361514160523333
11,L,R,0,16.84,-1.8,1,6.7,1.54,2.96,G075N13,13,1,-1,incongruent,75,0,2.8237570088141806
12,R,R,0,15.731,1.8,2,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.7556332878403675
13,L,R,0,19.566,-2.1,2,7.9,0.468,-0.421,G075N13,13,1,-1,incongruent,75,0,2.973793366035237
14,L,L,1,17.293,-1.8,3,6.76,1.43,1.08,G075N13,13,1,1,congruent,75,1,2.850301795343785
15,R,L,1,19.707,2.1,2,9.96,-1.59,-0.051,G075N13,13,-1,1,incongruent,75,0,2.9809739025784454
16,R,L,1,17.496,1.8,2,NA,NA,NA,G075N13,13,-1,1,incongruent,75,0,2.8619722833744667
17,L,R,0,14.941,-1.5,2,9.34,0.626,0.364,G075N13,13,1,-1,incongruent,75,0,2.7041091118689478
18,L,R,0,12.707,-1.5,2,10,1.54,1.01,G075N13,13,1,-1,incongruent,75,0,2.542153022722397
19,L,N,1,11.934,-1.2,NA,NA,NA,NA,G075N13,13,1,0,neutral,75,1,2.47939146909989
20,R,L,1,11.701,1.2,2,10.14,-0.532,-0.616,G075N13,13,-1,1,incongruent,75,0,2.459674308236821
21,L,L,1,14.895,-1.5,2,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.7010255861652457
22,L,L,1,12.051,-1.5,2,4.38,0.135,-0.011,G075N13,13,1,1,congruent,75,1,2.489147644045255
23,L,L,1,16.402,-1.8,2,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.7974032786142193
24,L,N,1,17.137,-1.8,NA,10.04,-0.456,0.6,G075N13,13,1,0,neutral,75,1,2.841239868678712
25,R,N,1,16.105,1.8,NA,9.82,-2.1,-0.433,G075N13,13,-1,0,neutral,75,0,2.779129782783162
26,L,L,1,12.972,-1.5,2,6.18,0.301,1.27,G075N13,13,1,1,congruent,75,1,2.5627931884450716
27,L,N,0,18.911,-2.1,NA,7.54,0.299,3.82,G075N13,13,1,0,neutral,75,0,2.939743763345136
28,R,R,0,10.622,1.2,2,6.46,0.202,0.204,G075N13,13,-1,-1,congruent,75,1,2.3629273220002074
29,R,R,0,17.575,1.8,2,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.8664774376967284
30,L,L,1,15.98,-1.8,1,7.42,0.429,4.07,G075N13,13,1,1,congruent,75,1,2.7713379403381286
31,R,R,0,16.214,1.8,2,6.62,-1.84,-2.37,G075N13,13,-1,-1,congruent,75,1,2.785875066565515
32,L,L,1,17.152,-1.8,2,4.74,1.17,2.37,G075N13,13,1,1,congruent,75,1,2.8421147848883916
33,R,L,1,14.832,1.5,2,NA,NA,NA,G075N13,13,-1,1,incongruent,75,0,2.6967870088234993
34,R,R,0,18.285,2.1,1,NA,NA,NA,G075N13,13,-1,-1,congruent,75,1,2.9060810516013444
35,R,L,1,15.746,1.8,2,9.92,-1.22,-3.78,G075N13,13,-1,1,incongruent,75,0,2.7565863647622755
36,L,R,0,13.894,-1.5,2,9.18,1.09,-0.109,G075N13,13,1,-1,incongruent,75,0,2.631457092270689
37,R,L,1,15.856,1.8,2,8.44,-1.72,-1.52,G075N13,13,-1,1,incongruent,75,0,2.763547977587632
38,L,L,1,10.622,-1.2,2,4.06,6.1,1.15,G075N13,13,1,1,congruent,75,1,2.3629273220002074
39,L,R,0,10.997,-1.2,1,5.56,-1,1.81,G075N13,13,1,-1,incongruent,75,0,2.3976225083287974
40,R,L,1,17.668,1.8,2,10.62,-0.876,0.05,G075N13,13,-1,1,incongruent,75,0,2.87175509373428
41,L,R,0,17.871,-1.8,2,6.1,0.73,3.34,G075N13,13,1,-1,incongruent,75,0,2.8831792873146602
42,R,L,1,19.175,2.1,3,8.64,0.028,1.08,G075N13,13,-1,1,incongruent,75,0,2.9536073472533197
43,L,L,1,11.497,-1.2,2,4.52,2.25,1.78,G075N13,13,1,1,congruent,75,1,2.442086131771603
44,L,R,0,18.043,-1.8,2,11.24,-1.42,3.15,G075N13,13,1,-1,incongruent,75,0,2.892757797926161
45,L,N,1,23.932,-2.4,NA,11.78,0.472,0.723,G075N13,13,1,0,neutral,75,1,3.1752164755277854
46,R,L,1,11.044,1.2,2,8.68,-0.995,-0.595,G075N13,13,-1,1,incongruent,75,0,2.401887294067908
47,L,R,0,15.667,-1.8,1,6.86,2.78,3.11,G075N13,13,1,-1,incongruent,75,0,2.75155658941135
48,R,L,1,15.574,1.8,1,10.3,-1.59,-5.34,G075N13,13,-1,1,incongruent,75,0,2.745602857154794
49,R,R,0,14.769,1.5,2,6.64,-2.41,-0.333,G075N13,13,-1,-1,congruent,75,1,2.6925303894441734
0,L,R,0,21.371,-2.4,2,10.08,2.44,0.949,G075N13,13,1,-1,incongruent,75,0,3.062034862808054
1,L,L,1,11.541,-1.2,1,NA,NA,NA,G075N13,13,1,1,congruent,75,1,2.445905912438268
2,R,L,1,11.747,1.2,3,NA,NA,NA,G075N13,13,-1,1,incongruent,75,0,2.463597888841749
3,L,R,0,7.958,-0.9,3,5.472,1.73,0.705,G075N13,13,1,-1,incongruent,75,0,2.074177712004737
0,L,N,1,24.284,-2.7,NA,6.264,0.944,12.2,G076N13,14,1,0,neutral,76,1,3.1898176972681878
1,L,R,0,15.543,-1.8,1,6.496,-2.22,-8.4,G076N13,14,1,-1,incongruent,76,0,2.7436103765007607
2,R,L,1,3.342,0.6,1,7.392,-2.69,-2.85,G076N13,14,-1,1,incongruent,76,0,1.206569430173202
3,L,R,1,23.386,-2.4,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.1521375527181266
4,R,R,0,17.669,1.8,1,4.872,-3.16,-5,G076N13,14,-1,-1,congruent,76,1,2.871811691634513
5,R,R,0,6.364,0.9,1,2.52,-2.85,-0.379,G076N13,14,-1,-1,congruent,76,1,1.8506571104755405
6,R,L,0,13.301,1.5,1,2.688,-16,3.83,G076N13,14,-1,1,incongruent,76,1,2.5878392203711593
7,L,N,0,16.95,-1.8,NA,7.112,1.1,3.28,G076N13,14,1,0,neutral,76,0,2.830267833826459
8,L,R,0,3.856,-0.6,1,4.536,1.74,0.046,G076N13,14,1,-1,incongruent,76,0,1.349630376748299
9,L,R,1,14.88,-1.5,0,4.788,0.314,-0.563,G076N13,14,1,-1,incongruent,76,1,2.700018029404946
10,L,L,1,15.887,-1.8,1,6.44,2.45,-0.115,G076N13,14,1,1,congruent,76,1,2.7655011647378864
11,L,L,1,11.607,-1.2,1,4.116,1.4,1.81,G076N13,14,1,1,congruent,76,1,2.4516083643864857
12,R,L,0,12.848,1.5,1,7.588,-2.84,-1.54,G076N13,14,-1,1,incongruent,76,1,2.553188157204406
13,R,N,0,12.489,1.5,NA,7.056,-5.11,-1.88,G076N13,14,-1,0,neutral,76,1,2.524848256880948
14,R,L,0,7.24,0.9,1,NA,NA,NA,G076N13,14,-1,1,incongruent,76,1,1.979621206397625
15,L,N,1,19.285,-2.1,NA,7.42,3.71,7.07,G076N13,14,1,0,neutral,76,1,2.959327591660191
16,R,N,0,8.239,0.9,NA,5.404,0.309,-1.32,G076N13,14,-1,0,neutral,76,1,2.108878977333453
17,L,L,1,11.419,-1.2,1,8.848,0.508,0.314,G076N13,14,1,1,congruent,76,1,2.435278634719511
18,R,R,1,26.161,2.7,1,NA,NA,NA,G076N13,14,-1,-1,congruent,76,0,3.2642697521580857
19,R,N,1,12.505,1.5,NA,4.088,-6.43,-4.4,G076N13,14,-1,0,neutral,76,0,2.5261285643295825
20,R,R,0,11.216,1.2,2,0.868,-1.36,-0.392,G076N13,14,-1,-1,congruent,76,1,2.4173413302922344
21,R,L,1,4.903,0.6,1,3.836,-5.17,-0.301,G076N13,14,-1,1,incongruent,76,0,1.589847262669096
22,L,R,0,15.965,-1.8,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,0,2.7703988261667454
23,R,L,1,7.505,0.9,1,7.616,-0.814,-2.31,G076N13,14,-1,1,incongruent,76,0,2.0155694650854254
24,R,L,0,14.552,1.5,1,8.428,-2.08,-0.057,G076N13,14,-1,1,incongruent,76,1,2.6777284412158213
25,R,L,0,16.824,1.8,1,8.428,2.34,-4.55,G076N13,14,-1,1,incongruent,76,1,2.8228064384003986
26,L,L,1,4.53,-0.6,0,4.76,2.09,1.79,G076N13,14,1,1,congruent,76,1,1.5107219394949427
27,R,R,0,10.34,1.2,1,3.892,-4.36,-3.52,G076N13,14,-1,-1,congruent,76,1,2.336019869080283
28,L,L,1,7.52,-0.9,1,NA,NA,NA,G076N13,14,1,1,congruent,76,1,2.017566137961748
29,L,N,1,11.419,-1.2,NA,NA,NA,NA,G076N13,14,1,0,neutral,76,1,2.435278634719511
30,L,R,1,20.613,-2.1,0,10.164,-4.96,3.56,G076N13,14,1,-1,incongruent,76,1,3.0259219447170485
31,L,R,0,13.49,-1.5,1,7.448,-0.482,1.59,G076N13,14,1,-1,incongruent,76,0,2.6019486702196644
32,L,L,1,17.23,-1.8,2,10.612,1.53,1.1,G076N13,14,1,1,congruent,76,1,2.8466520505398383
33,R,L,1,16.747,1.8,1,6.552,-3.19,-3.27,G076N13,14,-1,1,incongruent,76,0,2.818219137752341
34,L,L,1,10.997,-1.2,1,5.796,1.53,-1.18,G076N13,14,1,1,congruent,76,1,2.3976225083287974
35,L,R,0,13.786,-1.5,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,0,2.62365358446346
36,L,L,1,19.692,-2.1,1,7.364,-0.272,3.15,G076N13,14,1,1,congruent,76,1,2.9802124618959542
37,R,R,0,10.339,1.2,1,3.92,-7.81,-3.61,G076N13,14,-1,-1,congruent,76,1,2.3359231526045563
38,L,R,1,20.707,-2.1,1,8.904,0.34,5.74,G076N13,14,1,-1,incongruent,76,1,3.0304718073578876
39,R,R,0,6.708,0.9,0,3.976,-3.41,-1.86,G076N13,14,-1,-1,congruent,76,1,1.9033008439609624
40,L,N,1,13.177,-1.5,NA,NA,NA,NA,G076N13,14,1,0,neutral,76,1,2.578472885563115
41,R,N,0,11.872,1.2,NA,4.284,-5.99,-4.75,G076N13,14,-1,0,neutral,76,1,2.4741826864250247
42,L,L,1,16.575,-1.8,2,5.908,1.31,-0.858,G076N13,14,1,1,congruent,76,1,2.807895536071926
43,R,R,0,13.146,1.5,1,4.116,-8.62,-3.95,G076N13,14,-1,-1,congruent,76,1,2.5761175298413845
44,R,R,0,16.762,1.8,2,2.66,-6.57,-7.42,G076N13,14,-1,-1,congruent,76,1,2.8191144196767146
45,L,L,1,13.177,-1.5,1,9.576,0.578,0.347,G076N13,14,1,1,congruent,76,1,2.578472885563115
46,R,R,0,17.388,1.8,1,4.9,0.613,-13.4,G076N13,14,-1,-1,congruent,76,1,2.855780313126546
47,R,L,0,20.801,2.1,1,10.808,-0.803,-4.92,G076N13,14,-1,1,incongruent,76,1,3.035001062474691
48,R,N,0,10.451,0.6,NA,NA,NA,NA,G076N13,14,-1,0,neutral,76,1,2.3466976676123665
49,L,R,0,25.082,-2.7,2,NA,NA,NA,G076N13,14,1,-1,incongruent,76,0,3.2221504574018582
0,L,L,1,9.185,-1.2,1,7.8,3.47,-0.691,G076N13,14,1,1,congruent,76,1,2.217571718667089
1,R,R,0,10.856,1.2,1,3.06,-11.5,-11.9,G076N13,14,-1,-1,congruent,76,1,2.384717922532568
2,R,L,0,10.575,1.2,2,5.76,-1.03,-2.35,G076N13,14,-1,1,incongruent,76,1,2.3584927249323417
3,L,L,1,14.098,-1.5,2,NA,NA,NA,G076N13,14,1,1,congruent,76,1,2.646032943351684
4,L,L,1,18.411,-2.1,1,8.52,2.03,3.59,G076N13,14,1,1,congruent,76,1,2.91294831207507
5,L,R,1,22.918,-2.4,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.1319226280042565
6,L,L,1,11.262,-1.2,0,NA,NA,NA,G076N13,14,1,1,congruent,76,1,2.4214342268324267
7,L,L,1,17.824,-1.8,1,6.42,-1.27,-1.71,G076N13,14,1,1,congruent,76,1,2.8805458637448735
8,L,N,0,11.529,-1.2,NA,4.22,0.295,0.483,G076N13,14,1,0,neutral,76,0,2.4448656002508167
9,L,R,1,17.341,-1.8,1,10.74,2.45,2.42,G076N13,14,1,-1,incongruent,76,1,2.8530736398164125
10,R,R,0,7.489,0.9,1,1.199,-5.54,-5.71,G076N13,14,-1,-1,congruent,76,1,2.01343527726723
11,R,R,0,18.551,2.1,1,2.44,-6.06,-11.4,G076N13,14,-1,-1,congruent,76,1,2.920523695956236
12,L,R,0,19.035,-2.1,1,10.704,-0.974,1.6,G076N13,14,1,-1,incongruent,76,0,2.946279389834461
13,R,N,0,12.755,1.5,NA,7.22,-3.28,-4.91,G076N13,14,-1,0,neutral,76,1,2.5459233515937747
14,R,L,0,19.582,2.1,1,10.36,-2.86,-3.41,G076N13,14,-1,1,incongruent,76,1,2.9746107769318795
15,R,N,0,8.193,0.9,NA,5.4,-1.33,-3.72,G076N13,14,-1,0,neutral,76,1,2.1032801311596776
16,L,R,1,21.621,-2.4,0,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.0736650646104136
17,R,L,0,23.918,2.4,1,11.1,0.798,-5.53,G076N13,14,-1,1,incongruent,76,1,3.1746313135466155
18,L,L,1,22.621,-2.4,2,6.56,-0.974,7.99,G076N13,14,1,1,congruent,76,1,3.1188786783756983
19,R,R,0,13.943,1.5,1,4.44,-10.3,-16.3,G076N13,14,-1,-1,congruent,76,1,2.634977590212884
20,R,R,0,15.558,1.8,2,3.2,-10,-10.7,G076N13,14,-1,-1,congruent,76,1,2.7445749757845825
21,L,R,0,24.676,-2.7,2,NA,NA,NA,G076N13,14,1,-1,incongruent,76,0,3.205831111347392
22,L,R,1,25.301,-2.7,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.2308439206440545
23,L,R,1,23.949,-2.4,1,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.1759265693317715
24,R,N,1,25.377,2.7,NA,5.96,-1.44,-13.6,G076N13,14,-1,0,neutral,76,0,3.233843251989987
